,departement,bigCategorie,Changement d'horaire,Services fermés,Fermé,Ouvert
12118,Paris,Santé,0,0,0,1
12119,Gironde,Formation,0,0,1,0
12120,Alpes-Maritimes,Matériel,0,0,0,1
12121,Alpes-Maritimes,Alimentation,0,0,0,1
12122,Alpes-Maritimes,Matériel,0,0,0,1
12123,Alpes-Maritimes,Alimentation,0,0,0,1
12124,Alpes-Maritimes,Formation,0,0,0,1
12125,Alpes-Maritimes,Matériel,0,0,0,1
12126,Alpes-Maritimes,Matériel,0,0,0,1
12127,Alpes-Maritimes,Matériel,0,0,0,1
12128,Alpes-Maritimes,Alimentation,0,0,0,1
12129,Alpes-Maritimes,Formation,0,0,0,1
12130,Paris,Santé,0,0,0,1
12131,Hauts-de-Seine,Conseil,0,0,1,0
12132,Val-d'Oise,Santé,0,0,0,1
12133,Val-d'Oise,Santé,0,0,0,1
12134,Seine-Saint-Denis,Conseil,0,0,1,0
12135,Alpes-Maritimes,Formation,0,0,0,1
12136,Alpes-Maritimes,Formation,0,0,0,1
12137,Alpes-Maritimes,Formation,0,0,0,1
12138,Alpes-Maritimes,Formation,0,0,0,1
12139,Alpes-Maritimes,Formation,0,0,0,1
12140,Alpes-Maritimes,Formation,0,0,0,1
12141,Paris,Conseil,0,0,0,1
12142,Val-d'Oise,Accueil,0,0,0,1
12143,Val-d'Oise,Alimentation,0,0,1,0
12144,Essonne,Alimentation,0,0,0,1
12145,Essonne,Alimentation,0,0,0,1
12146,Essonne,Conseil,0,0,0,1
12147,Essonne,Formation,0,1,0,1
12148,Essonne,Formation,0,0,0,1
12149,Yvelines,Formation,1,0,0,0
12150,Yvelines,Activités,0,0,1,0
12151,Yvelines,Activités,0,0,1,0
12152,Alpes-Maritimes,Santé,0,0,0,1
12153,Alpes-Maritimes,Conseil,0,0,0,1
12154,Alpes-Maritimes,Santé,0,0,0,1
12155,Val-d'Oise,Accueil,0,0,0,1
12156,Essonne,Conseil,0,0,0,1
12157,Val-d'Oise,Formation,0,0,1,0
12158,Val-d'Oise,Conseil,0,0,1,0
12159,Val-d'Oise,Formation,0,0,0,1
12160,Essonne,Santé,0,0,0,1
12161,Essonne,Santé,0,0,0,1
12162,Yvelines,Formation,0,0,1,0
12163,Yvelines,Formation,0,0,1,0
12164,Yvelines,Technologie,1,0,0,0
12165,Yvelines,Technologie,1,0,0,0
12166,Yvelines,Technologie,0,0,1,0
12167,Yvelines,Technologie,0,0,1,0
12168,Yvelines,Technologie,1,0,0,0
12169,Yvelines,Santé,0,0,0,1
12170,Yvelines,Conseil,1,1,0,0
12171,Yvelines,Conseil,1,1,0,0
12172,Yvelines,Conseil,1,0,0,0
12173,Yvelines,Conseil,0,0,0,1
12174,Yvelines,Conseil,0,1,0,1
12175,Yvelines,Activités,0,0,1,0
12176,Yvelines,Formation,1,0,1,0
12177,Yvelines,Formation,0,0,0,1
12178,Seine-Saint-Denis,Hygiène,0,0,0,1
12179,Seine-Saint-Denis,Alimentation,0,0,0,1
12180,Seine-Saint-Denis,Conseil,0,0,1,0
12181,Seine-Saint-Denis,Conseil,0,0,0,1
12182,Bas-Rhin,Santé,0,0,0,1
12183,Seine-Saint-Denis,Conseil,0,0,0,1
12184,Seine-Saint-Denis,Formation,0,0,1,0
12185,Val-de-Marne,Conseil,0,0,0,1
12186,Loire-Atlantique,Conseil,0,0,0,1
12187,Seine-Saint-Denis,Conseil,0,0,1,0
12188,Seine-Saint-Denis,Activités,0,0,1,0
12189,Val-d'Oise,Conseil,0,0,0,1
12190,Seine-Saint-Denis,Formation,0,0,0,1
12191,Seine-Saint-Denis,Hygiène,0,0,1,0
12192,Alpes-Maritimes,Matériel,0,0,1,0
12193,Val-de-Marne,Conseil,1,0,1,0
12194,Alpes-Maritimes,Matériel,0,0,1,0
12195,Seine-Saint-Denis,Activités,0,0,1,0
12196,Paris,Activités,0,0,0,1
12197,Alpes-Maritimes,Formation,0,0,0,1
12198,Seine-Saint-Denis,Conseil,0,0,0,1
12199,Alpes-Maritimes,Matériel,0,0,0,1
12200,Alpes-Maritimes,Conseil,0,0,0,1
12201,Yvelines,Conseil,1,0,0,0
12202,Yvelines,Santé,0,0,0,1
12203,Alpes-Maritimes,Conseil,0,0,0,1
12204,Paris,Santé,0,0,0,1
12205,Seine-Saint-Denis,Formation,0,0,0,1
12206,Bas-Rhin,Activités,0,0,0,1
12207,Val-de-Marne,Conseil,0,0,1,0
12208,Paris,Santé,0,0,0,1
12209,Paris,Santé,0,0,0,1
12210,Paris,Santé,0,0,0,1
12211,Seine-Saint-Denis,Conseil,0,0,1,0
12212,Alpes-Maritimes,Conseil,0,0,0,1
12213,Alpes-Maritimes,Formation,0,0,0,1
12214,Paris,Conseil,0,0,0,1
12215,Alpes-Maritimes,Conseil,0,0,0,1
12216,Val-d'Oise,Conseil,0,0,0,1
12217,Val-d'Oise,Conseil,0,0,0,1
12218,Val-d'Oise,Conseil,1,0,0,0
12219,Val-d'Oise,Conseil,0,0,0,1
12220,Essonne,Conseil,0,0,0,1
12221,Essonne,Conseil,1,0,0,0
12222,Essonne,Conseil,0,0,1,0
12223,Essonne,Conseil,0,0,0,1
12224,Essonne,Conseil,0,0,0,1
12225,Val-de-Marne,Technologie,0,0,0,1
12226,Val-de-Marne,Technologie,0,0,0,1
12227,Val-de-Marne,Technologie,0,0,0,1
12228,Val-de-Marne,Technologie,0,0,0,1
12229,Val-de-Marne,Technologie,0,0,0,1
12230,Val-de-Marne,Technologie,0,0,0,1
12231,Val-de-Marne,Technologie,0,0,0,1
12232,Val-de-Marne,Technologie,0,0,1,0
12233,Yvelines,Technologie,0,0,0,1
12234,Val-de-Marne,Technologie,0,0,0,1
12235,Gironde,Alimentation,0,0,1,0
12236,Val-de-Marne,Hygiène,0,0,1,0
12237,Paris,Hygiène,0,0,1,0
12238,Alpes-Maritimes,Formation,0,0,0,1
12239,Alpes-Maritimes,Formation,0,0,0,1
12240,Alpes-Maritimes,Formation,0,0,0,1
12241,Alpes-Maritimes,Formation,0,0,0,1
12242,Alpes-Maritimes,Formation,0,0,0,1
12243,Val-d'Oise,Conseil,1,0,0,0
12244,Alpes-Maritimes,Formation,0,0,0,1
12245,Alpes-Maritimes,Formation,0,0,0,1
12246,Alpes-Maritimes,Formation,0,0,0,1
12247,Alpes-Maritimes,Formation,0,0,0,1
12248,Alpes-Maritimes,Formation,0,0,0,1
12249,Alpes-Maritimes,Formation,0,0,0,1
12250,Essonne,Conseil,0,0,0,1
12251,Val-de-Marne,Santé,0,0,0,1
12252,Paris,Santé,0,0,0,1
12253,Alpes-Maritimes,Conseil,0,0,0,1
12254,Alpes-Maritimes,Conseil,0,0,0,1
12255,Alpes-Maritimes,Conseil,0,0,0,1
12256,Alpes-Maritimes,Conseil,0,0,0,1
12257,Alpes-Maritimes,Conseil,0,0,0,1
12258,Alpes-Maritimes,Conseil,0,0,0,1
12259,Val-d'Oise,Conseil,0,0,1,0
12260,Loire-Atlantique,Formation,0,0,0,1
12261,Val-d'Oise,Santé,0,0,1,0
12262,Val-de-Marne,Alimentation,0,0,0,1
12263,Val-de-Marne,Alimentation,0,0,0,1
12264,Paris,Matériel,0,0,1,0
12265,Bas-Rhin,Formation,0,0,1,0
12266,Bas-Rhin,Formation,0,0,0,1
12267,Paris,Matériel,0,0,0,1
12268,Seine-et-Marne,Conseil,0,0,0,1
12269,Alpes-Maritimes,Matériel,0,0,0,1
12270,Alpes-Maritimes,Formation,0,0,1,0
12271,Alpes-Maritimes,Matériel,0,0,0,1
12272,Val-d'Oise,Formation,1,0,1,0
12273,Alpes-Maritimes,Activités,0,0,1,0
12274,Gironde,Hygiène,0,0,0,1
12275,Yvelines,Hygiène,0,0,0,1
12276,Val-de-Marne,Hygiène,0,0,0,1
12277,Loire-Atlantique,Hygiène,0,0,0,1
12278,Seine-et-Marne,Conseil,0,0,0,1
12279,Seine-et-Marne,Conseil,1,0,0,0
12280,Seine-et-Marne,Conseil,0,0,0,1
12281,Seine-et-Marne,Hygiène,1,0,0,0
12282,Seine-et-Marne,Alimentation,1,0,0,0
12283,Seine-et-Marne,Alimentation,0,0,0,1
12284,Alpes-Maritimes,Conseil,0,0,1,0
12285,Alpes-Maritimes,Activités,0,0,1,0
12286,Alpes-Maritimes,Activités,0,0,1,0
12287,Seine-et-Marne,Conseil,0,0,0,1
12288,Alpes-Maritimes,Santé,0,0,1,0
12289,Val-d'Oise,Technologie,0,0,0,1
12290,Paris,Activités,0,0,0,1
12291,Paris,Activités,0,0,0,1
12292,Paris,Activités,0,0,0,1
12293,Alpes-Maritimes,Technologie,0,0,1,0
12294,Essonne,Conseil,0,0,0,1
12295,Alpes-Maritimes,Conseil,0,0,1,0
12296,Alpes-Maritimes,Conseil,0,0,1,0
12297,Alpes-Maritimes,Conseil,0,0,1,0
12298,Alpes-Maritimes,Conseil,0,0,1,0
12299,Alpes-Maritimes,Conseil,0,0,1,0
12300,Alpes-Maritimes,Conseil,0,0,1,0
12301,Alpes-Maritimes,Santé,0,0,0,1
12302,Val-d'Oise,Technologie,0,1,1,0
12303,Seine-et-Marne,Conseil,0,0,1,0
12304,Paris,Conseil,0,0,1,0
12305,Alpes-Maritimes,Conseil,0,0,0,1
12306,Alpes-Maritimes,Conseil,0,0,0,1
12307,Alpes-Maritimes,Conseil,0,0,0,1
12308,Alpes-Maritimes,Conseil,0,0,0,1
12309,Val-de-Marne,Hygiène,0,0,1,0
12310,Alpes-Maritimes,Conseil,0,0,1,0
12311,Seine-et-Marne,Santé,0,0,1,0
12312,Essonne,Conseil,0,0,0,1
12313,Essonne,Conseil,0,0,0,1
12314,Essonne,Conseil,0,0,0,1
12315,Essonne,Conseil,0,0,0,1
12316,Essonne,Conseil,0,0,0,1
12317,Alpes-Maritimes,Hygiène,0,0,1,0
12318,Alpes-Maritimes,Conseil,0,0,0,1
12319,Alpes-Maritimes,Technologie,0,0,1,0
12320,Seine-et-Marne,Conseil,0,0,1,0
12321,Essonne,Conseil,0,0,0,1
12322,Hauts-de-Seine,Alimentation,0,0,0,1
12323,Essonne,Conseil,0,0,0,1
12324,Essonne,Conseil,0,0,0,1
12325,Essonne,Conseil,0,0,0,1
12326,Seine-et-Marne,Activités,0,0,0,1
12327,Essonne,Conseil,0,0,0,1
12328,Essonne,Conseil,0,0,0,1
12329,Essonne,Conseil,0,0,0,1
12330,Essonne,Conseil,0,0,0,1
12331,Essonne,Conseil,0,0,0,1
12332,Essonne,Conseil,0,0,0,1
12333,Essonne,Conseil,0,0,0,1
12334,Essonne,Conseil,0,0,0,1
12335,Essonne,Conseil,0,0,0,1
12336,Essonne,Conseil,0,0,0,1
12337,Val-de-Marne,Alimentation,0,0,0,1
12338,Bas-Rhin,Alimentation,0,0,0,1
12339,Essonne,Conseil,0,0,0,1
12340,Essonne,Conseil,0,0,0,1
12341,Essonne,Conseil,0,0,0,1
12342,Alpes-Maritimes,Conseil,0,0,0,1
12343,Loire-Atlantique,Conseil,0,0,1,0
12344,Gironde,Alimentation,0,0,1,0
12345,Gironde,Matériel,1,0,0,0
12346,Gironde,Conseil,0,0,0,1
12347,Gironde,Conseil,0,0,0,1
12348,Alpes-Maritimes,Conseil,0,0,0,1
12349,Alpes-Maritimes,Conseil,0,0,0,1
12350,Alpes-Maritimes,Conseil,0,0,0,1
12351,Alpes-Maritimes,Conseil,0,0,0,1
12352,Alpes-Maritimes,Conseil,0,0,0,1
12353,Alpes-Maritimes,Conseil,0,0,0,1
12354,Alpes-Maritimes,Conseil,0,0,0,1
12355,Paris,Santé,0,0,0,1
12356,Val-d'Oise,Conseil,1,0,0,0
12357,Yvelines,Accueil,0,0,0,1
12358,Val-de-Marne,Matériel,0,0,0,1
12359,Alpes-Maritimes,Conseil,0,0,0,1
12360,Alpes-Maritimes,Conseil,0,0,0,1
12361,Alpes-Maritimes,Conseil,0,0,0,1
12362,Alpes-Maritimes,Conseil,0,0,0,1
12363,Alpes-Maritimes,Conseil,0,0,0,1
12364,Alpes-Maritimes,Conseil,0,0,0,1
12365,Alpes-Maritimes,Conseil,0,0,0,1
12366,Alpes-Maritimes,Conseil,0,0,0,1
12367,Alpes-Maritimes,Conseil,0,0,0,1
12368,Alpes-Maritimes,Conseil,0,0,0,1
12369,Alpes-Maritimes,Conseil,0,0,0,1
12370,Alpes-Maritimes,Conseil,0,0,0,1
12371,Alpes-Maritimes,Conseil,0,0,0,1
12372,Alpes-Maritimes,Conseil,0,0,0,1
12373,Alpes-Maritimes,Conseil,0,0,0,1
12374,Alpes-Maritimes,Conseil,0,0,0,1
12375,Alpes-Maritimes,Conseil,0,0,0,1
12376,Alpes-Maritimes,Conseil,0,0,0,1
12377,Gironde,Formation,0,0,0,1
12378,Alpes-Maritimes,Conseil,0,0,0,1
12379,Alpes-Maritimes,Conseil,0,0,0,1
12380,Alpes-Maritimes,Conseil,0,0,0,1
12381,Alpes-Maritimes,Conseil,0,0,0,1
12382,Alpes-Maritimes,Conseil,0,0,0,1
12383,Alpes-Maritimes,Conseil,0,0,0,1
12384,Alpes-Maritimes,Conseil,0,0,0,1
12385,Alpes-Maritimes,Conseil,0,0,0,1
12386,Alpes-Maritimes,Conseil,0,0,0,1
12387,Alpes-Maritimes,Conseil,0,0,0,1
12388,Alpes-Maritimes,Conseil,0,0,0,1
12389,Alpes-Maritimes,Conseil,0,0,0,1
12390,Alpes-Maritimes,Conseil,0,0,0,1
12391,Alpes-Maritimes,Conseil,0,0,0,1
12392,Alpes-Maritimes,Conseil,0,0,0,1
12393,Alpes-Maritimes,Conseil,0,0,0,1
12394,Loire-Atlantique,Activités,1,0,1,0
12395,Alpes-Maritimes,Conseil,0,0,0,1
12396,Alpes-Maritimes,Conseil,0,0,0,1
12397,Alpes-Maritimes,Conseil,0,0,0,1
12398,Alpes-Maritimes,Conseil,0,0,0,1
12399,Alpes-Maritimes,Conseil,0,0,0,1
12400,Gironde,Conseil,0,0,0,1
12401,Alpes-Maritimes,Conseil,0,0,0,1
12402,Alpes-Maritimes,Conseil,0,0,0,1
12403,Alpes-Maritimes,Conseil,0,0,0,1
12404,Alpes-Maritimes,Conseil,0,0,0,1
12405,Alpes-Maritimes,Conseil,0,0,0,1
12406,Alpes-Maritimes,Conseil,0,0,0,1
12407,Alpes-Maritimes,Conseil,0,0,0,1
12408,Alpes-Maritimes,Conseil,0,0,0,1
12409,Alpes-Maritimes,Conseil,0,0,0,1
12410,Alpes-Maritimes,Conseil,0,0,0,1
12411,Alpes-Maritimes,Conseil,0,0,0,1
12412,Alpes-Maritimes,Conseil,0,0,0,1
12413,Alpes-Maritimes,Conseil,0,0,0,1
12414,Alpes-Maritimes,Conseil,0,0,0,1
12415,Alpes-Maritimes,Conseil,0,0,0,1
12416,Seine-Saint-Denis,Conseil,0,0,0,1
12417,Alpes-Maritimes,Conseil,0,0,0,1
12418,Alpes-Maritimes,Conseil,0,0,0,1
12419,Alpes-Maritimes,Conseil,0,0,0,1
12420,Alpes-Maritimes,Conseil,0,0,0,1
12421,Alpes-Maritimes,Conseil,0,0,0,1
12422,Alpes-Maritimes,Conseil,0,0,0,1
12423,Alpes-Maritimes,Conseil,0,0,0,1
12424,Alpes-Maritimes,Conseil,0,0,0,1
12425,Alpes-Maritimes,Conseil,0,0,0,1
12426,Alpes-Maritimes,Conseil,0,0,0,1
12427,Alpes-Maritimes,Conseil,0,0,0,1
12428,Alpes-Maritimes,Conseil,0,0,0,1
12429,Alpes-Maritimes,Conseil,0,0,0,1
12430,Alpes-Maritimes,Conseil,0,0,0,1
12431,Alpes-Maritimes,Conseil,0,0,0,1
12432,Alpes-Maritimes,Formation,0,0,1,0
12433,Hauts-de-Seine,Conseil,0,0,1,0
12434,Val-de-Marne,Matériel,0,0,0,1
12435,Alpes-Maritimes,Conseil,0,0,0,1
12436,Alpes-Maritimes,Conseil,0,0,0,1
12437,Alpes-Maritimes,Conseil,0,0,0,1
12438,Alpes-Maritimes,Conseil,0,0,0,1
12439,Alpes-Maritimes,Conseil,0,0,0,1
12440,Alpes-Maritimes,Conseil,0,0,0,1
12441,Alpes-Maritimes,Conseil,0,0,0,1
12442,Alpes-Maritimes,Conseil,0,0,0,1
12443,Paris,Accueil,0,0,0,1
12444,Alpes-Maritimes,Conseil,0,0,0,1
12445,Alpes-Maritimes,Conseil,0,0,0,1
12446,Alpes-Maritimes,Conseil,0,0,0,1
12447,Seine-et-Marne,Hygiène,1,0,0,0
12448,Nord,Alimentation,0,0,1,0
12449,Val-d'Oise,Conseil,1,0,0,0
12450,Seine-et-Marne,Matériel,0,0,1,0
12451,Alpes-Maritimes,Conseil,0,0,0,1
12452,Alpes-Maritimes,Conseil,0,0,0,1
12453,Alpes-Maritimes,Formation,1,0,0,0
12454,Paris,Activités,0,0,0,1
12455,Val-de-Marne,Alimentation,0,0,0,1
12456,Paris,Formation,0,0,1,0
12457,Alpes-Maritimes,Santé,0,0,0,1
12458,Val-d'Oise,Conseil,0,0,0,1
12459,Alpes-Maritimes,Santé,0,0,0,1
12460,Alpes-Maritimes,Santé,0,0,0,1
12461,Val-d'Oise,Formation,0,0,0,1
12462,Bas-Rhin,Hygiène,0,0,1,0
12463,Essonne,Santé,0,0,0,1
12464,Essonne,Santé,0,0,0,1
12465,Loire-Atlantique,Alimentation,0,0,1,0
12466,Val-de-Marne,Matériel,0,0,0,1
12467,Paris,Conseil,0,0,0,1
12468,Val-d'Oise,Conseil,1,0,0,0
12469,Paris,Conseil,0,0,0,1
12470,Paris,Matériel,0,0,0,1
12471,Loire-Atlantique,Activités,0,0,0,1
12472,Paris,Santé,0,0,1,0
12473,Essonne,Conseil,0,0,0,1
12474,Essonne,Conseil,0,0,0,1
12475,Essonne,Conseil,0,0,0,1
12476,Alpes-Maritimes,Formation,0,0,0,1
12477,Alpes-Maritimes,Formation,0,0,0,1
12478,Alpes-Maritimes,Conseil,0,0,0,1
12479,Alpes-Maritimes,Formation,0,0,0,1
12480,Alpes-Maritimes,Formation,0,0,0,1
12481,Alpes-Maritimes,Conseil,0,0,0,1
12482,Essonne,Conseil,0,0,0,1
12483,Essonne,Matériel,0,0,1,0
12484,Essonne,Matériel,0,0,0,1
12485,Essonne,Matériel,0,0,1,0
12486,Essonne,Matériel,0,0,0,1
12487,Essonne,Matériel,0,0,1,0
12488,Essonne,Matériel,0,0,1,0
12489,Essonne,Matériel,0,0,1,0
12490,Essonne,Matériel,0,0,1,0
12491,Essonne,Matériel,0,0,1,0
12492,Essonne,Matériel,0,0,1,0
12493,Essonne,Accueil,0,0,1,0
12494,Essonne,Matériel,0,0,0,1
12495,Essonne,Matériel,0,0,1,0
12496,Bas-Rhin,Activités,0,0,0,1
12497,Paris,Technologie,0,0,0,1
12498,Paris,Conseil,0,0,0,1
12499,Val-d'Oise,Santé,0,0,0,1
12500,Essonne,Matériel,0,0,1,0
12501,Essonne,Matériel,0,0,0,1
12502,Essonne,Matériel,0,0,0,1
12503,Essonne,Formation,0,0,1,0
12504,Essonne,Matériel,0,0,0,1
12505,Paris,Santé,0,0,0,1
12506,Alpes-Maritimes,Activités,0,0,1,0
12507,Paris,Accueil,0,0,0,1
12508,Nord,Accueil,0,0,0,1
12509,Bas-Rhin,Accueil,0,0,0,1
12510,Paris,Conseil,0,0,0,1
12511,Loire-Atlantique,Activités,0,0,0,1
12512,Val-de-Marne,Activités,0,0,0,1
12513,Seine-et-Marne,Conseil,1,0,0,0
12514,Val-d'Oise,Conseil,0,0,0,1
12515,Essonne,Conseil,0,0,0,1
12516,Essonne,Conseil,0,0,0,1
12517,Essonne,Conseil,0,0,0,1
12518,Essonne,Conseil,0,0,0,1
12519,Essonne,Conseil,0,0,0,1
12520,Essonne,Conseil,0,0,0,1
12521,Essonne,Conseil,0,0,0,1
12522,Essonne,Conseil,0,0,0,1
12523,Essonne,Conseil,0,0,0,1
12524,Essonne,Conseil,0,0,0,1
12525,Essonne,Activités,0,0,1,0
12526,Essonne,Formation,0,0,0,1
12527,Essonne,Matériel,0,0,0,1
12528,Loire-Atlantique,Conseil,0,0,0,1
12529,Seine-et-Marne,Conseil,0,0,1,0
12530,Essonne,Activités,0,0,1,0
12531,Paris,Conseil,0,0,1,0
12532,Essonne,Alimentation,0,0,0,1
12533,Essonne,Matériel,0,0,0,1
12534,Essonne,Alimentation,0,1,1,0
12535,Essonne,Formation,0,0,0,1
12536,Essonne,Activités,0,0,0,1
12537,Paris,Formation,0,0,0,1
12538,Essonne,Matériel,0,0,0,1
12539,Essonne,Alimentation,0,0,0,1
12540,Essonne,Alimentation,0,0,0,1
12541,Essonne,Alimentation,0,0,0,1
12542,Essonne,Alimentation,0,0,0,1
12543,Essonne,Matériel,0,0,0,1
12544,Essonne,Alimentation,0,1,1,0
12545,Val-d'Oise,Conseil,0,0,0,1
12546,Val-d'Oise,Conseil,0,0,0,1
12547,Val-d'Oise,Conseil,0,0,0,1
12548,Essonne,Activités,0,0,0,1
12549,Essonne,Activités,0,0,0,1
12550,Essonne,Alimentation,0,0,0,1
12551,Essonne,Activités,0,0,0,1
12552,Gironde,Formation,0,0,0,1
12553,Alpes-Maritimes,Activités,0,0,0,1
12554,Gironde,Activités,0,0,0,1
12555,Gironde,Activités,0,0,1,0
12556,Gironde,Formation,0,0,0,1
12557,Gironde,Hygiène,0,0,0,1
12558,Essonne,Santé,0,0,0,1
12559,Alpes-Maritimes,Alimentation,0,0,0,1
12560,Alpes-Maritimes,Conseil,0,0,0,1
12561,Alpes-Maritimes,Formation,1,0,0,0
12562,Seine-et-Marne,Technologie,0,0,0,1
12563,Seine-et-Marne,Activités,0,0,0,1
12564,Seine-et-Marne,Technologie,0,0,0,1
12565,Seine-et-Marne,Technologie,0,0,0,1
12566,Seine-et-Marne,Technologie,0,0,0,1
12567,Seine-et-Marne,Technologie,0,0,0,1
12568,Seine-et-Marne,Technologie,0,0,0,1
12569,Seine-et-Marne,Technologie,0,0,0,1
12570,Seine-et-Marne,Technologie,0,0,0,1
12571,Seine-et-Marne,Technologie,0,0,0,1
12572,Seine-et-Marne,Technologie,0,0,0,1
12573,Seine-et-Marne,Technologie,0,0,0,1
12574,Seine-et-Marne,Activités,0,0,0,1
12575,Seine-et-Marne,Technologie,0,0,0,1
12576,Seine-et-Marne,Technologie,0,0,0,1
12577,Seine-et-Marne,Technologie,0,0,0,1
12578,Seine-Saint-Denis,Matériel,0,0,0,1
12579,Gironde,Conseil,0,0,0,1
12580,Hauts-de-Seine,Matériel,0,0,0,1
12581,Val-d'Oise,Formation,0,0,1,0
12582,Essonne,Formation,1,0,0,0
12583,Essonne,Matériel,0,0,1,0
12584,Yvelines,Technologie,0,0,1,0
12585,Alpes-Maritimes,Alimentation,0,0,0,1
12586,Essonne,Formation,0,0,0,1
12587,Essonne,Matériel,0,0,1,0
12588,Alpes-Maritimes,Alimentation,0,0,0,1
12589,Gironde,Matériel,0,0,0,1
12590,Alpes-Maritimes,Alimentation,0,0,0,1
12591,Essonne,Conseil,1,0,0,0
12592,Paris,Matériel,0,0,0,1
12593,Gironde,Technologie,0,0,0,1
12594,Essonne,Conseil,0,0,0,1
12595,Essonne,Conseil,0,0,0,1
12596,Essonne,Conseil,0,0,0,1
12597,Loire-Atlantique,Conseil,0,0,0,1
12598,Alpes-Maritimes,Conseil,0,0,0,1
12599,Essonne,Conseil,0,0,0,1
12600,Alpes-Maritimes,Santé,0,0,1,0
12601,Alpes-Maritimes,Conseil,0,0,0,1
12602,Essonne,Conseil,0,0,0,1
12603,Alpes-Maritimes,Formation,0,0,1,0
12604,Alpes-Maritimes,Hygiène,0,0,0,1
12605,Essonne,Conseil,0,0,0,1
12606,Essonne,Conseil,0,0,0,1
12607,Alpes-Maritimes,Conseil,0,0,1,0
12608,Essonne,Conseil,0,0,0,1
12609,Alpes-Maritimes,Formation,0,0,1,0
12610,Alpes-Maritimes,Conseil,0,0,1,0
12611,Essonne,Conseil,0,0,0,1
12612,Bouches-du-Rhône,Santé,0,0,0,1
12613,Val-d'Oise,Formation,0,0,1,0
12614,Essonne,Conseil,0,0,0,1
12615,Alpes-Maritimes,Conseil,0,0,1,0
12616,Loire-Atlantique,Accueil,0,0,0,1
12617,Alpes-Maritimes,Santé,0,0,0,1
12618,Gironde,Conseil,0,0,0,1
12619,Alpes-Maritimes,Activités,0,0,1,0
12620,Essonne,Conseil,0,0,0,1
12621,Essonne,Conseil,0,0,0,1
12622,Essonne,Conseil,0,0,0,1
12623,Essonne,Conseil,0,0,0,1
12624,Essonne,Conseil,0,0,0,1
12625,Essonne,Conseil,0,0,0,1
12626,Essonne,Conseil,0,0,0,1
12627,Essonne,Conseil,0,0,0,1
12628,Essonne,Conseil,0,0,0,1
12629,Seine-et-Marne,Conseil,1,0,0,0
12630,Paris,Hygiène,0,0,0,1
12631,Seine-et-Marne,Formation,0,0,0,1
12632,Val-d'Oise,Activités,0,0,0,1
12633,Val-d'Oise,Technologie,1,0,0,0
12634,Val-d'Oise,Activités,0,0,0,1
12635,Val-d'Oise,Technologie,0,0,0,1
12636,Val-d'Oise,Formation,0,0,1,0
12637,Paris,Conseil,0,0,0,1
12638,Seine-et-Marne,Activités,0,0,0,1
12639,Val-d'Oise,Technologie,0,0,0,1
12640,Paris,Matériel,0,0,1,0
12641,Val-de-Marne,Activités,1,0,1,0
12642,Val-d'Oise,Santé,0,0,0,1
12643,Seine-et-Marne,Formation,1,0,0,0
12644,Val-de-Marne,Conseil,0,0,0,1
12645,Alpes-Maritimes,Conseil,0,0,0,1
12646,Val-d'Oise,Formation,0,0,0,1
12647,Seine-et-Marne,Conseil,0,0,0,1
12648,Alpes-Maritimes,Conseil,0,0,1,0
12649,Alpes-Maritimes,Conseil,0,0,1,0
12650,Alpes-Maritimes,Conseil,0,0,1,0
12651,Seine-et-Marne,Conseil,1,0,0,0
12652,Seine-et-Marne,Conseil,1,0,0,0
12653,Seine-et-Marne,Conseil,0,0,0,1
12654,Seine-et-Marne,Conseil,0,0,0,1
12655,Seine-et-Marne,Conseil,0,0,0,1
12656,Seine-et-Marne,Conseil,1,0,0,0
12657,Seine-et-Marne,Conseil,0,0,0,1
12658,Seine-et-Marne,Conseil,0,0,0,1
12659,Seine-et-Marne,Conseil,1,0,0,0
12660,Seine-et-Marne,Technologie,1,0,1,0
12661,Seine-et-Marne,Conseil,0,0,0,1
12662,Seine-et-Marne,Conseil,1,0,0,0
12663,Alpes-Maritimes,Conseil,0,0,0,1
12664,Seine-et-Marne,Conseil,1,0,0,0
12665,Seine-et-Marne,Conseil,1,0,0,0
12666,Seine-et-Marne,Conseil,0,0,0,1
12667,Seine-et-Marne,Conseil,0,0,1,0
12668,Seine-Saint-Denis,Formation,1,0,0,0
12669,Bouches-du-Rhône,Matériel,0,0,1,0
12670,Val-de-Marne,Formation,0,0,0,1
12671,Alpes-Maritimes,Technologie,0,0,0,1
12672,Bouches-du-Rhône,Formation,0,0,0,1
12673,Essonne,Formation,0,0,0,1
12674,Seine-et-Marne,Conseil,1,0,0,0
12675,Val-d'Oise,Conseil,0,0,0,1
12676,Val-de-Marne,Activités,0,0,0,1
12677,Gironde,Formation,0,0,0,1
12678,Val-d'Oise,Activités,0,0,0,1
12679,Alpes-Maritimes,Santé,0,0,1,0
12680,Alpes-Maritimes,Formation,0,0,1,0
12681,Seine-et-Marne,Conseil,1,0,0,0
12682,Val-d'Oise,Conseil,1,0,0,0
12683,Seine-et-Marne,Conseil,1,0,0,0
12684,Val-d'Oise,Formation,0,0,1,0
12685,Essonne,Formation,0,1,1,0
12686,Val-d'Oise,Technologie,0,0,1,0
12687,Val-d'Oise,Technologie,0,0,1,0
12688,Loire-Atlantique,Accueil,0,0,1,0
12689,Loire-Atlantique,Conseil,0,0,1,0
12690,Alpes-Maritimes,Conseil,0,0,0,1
